trial,value,best_val_loss,best_val_r2,epochs_trained,param_attention_heads,param_hidden_dim_1_base,param_hidden_dim_2_base,param_hidden_dim_3_base,param_coord_embed_base,param_dropout_rate,param_colonization_threshold,param_colonization_expert_weight,param_colonization_weight,param_jump_threshold,param_jump_expert_weight,param_jump_weight,param_decline_threshold,param_decline_expert_weight,param_decline_weight,param_pde_expert_weight,param_pde_weight,param_learning_rate,param_weight_decay
32,685.4143856215499,685.4143856215499,0.7238632555263601,11,6,20,9,4,6,0.31102933499147056,0.0702845425996876,0.8075348486931854,4.881020265887724,117.65988254295556,0.5921601406242664,6.67060478028649,80.06606398943028,0.7380118039045398,5.030170475882274,0.6174790623811408,5.639910663728785,0.0003127867482184976,1.8575837327014024e-07
33,633.4683278210191,633.4683278210191,0.7447910556866535,12,5,29,7,5,2,0.24618759190583517,0.10621207029290049,0.7104844300711214,3.8167010724785415,68.53617666932367,0.6411780075551866,9.033386996012633,61.57980893132814,0.7380118039045398,3.3604424093201826,0.49704236299132937,6.4646584662990305,0.0001525342151796965,4.696092625742332e-07
34,881.3639487911016,881.3639487911016,0.6449199540874726,11,6,26,12,4,3,0.19700201643145293,0.05170650813531409,0.6801070024372295,2.5342493829209323,146.55691049357353,0.5357346083222562,7.8743772750640675,72.33117864015227,0.6176573688008686,4.508312270918529,0.6074210883681297,8.786235180507717,7.353538478877737e-05,1.2479648873912646e-06
35,455.6347156347456,455.6347156347456,0.8164358821700874,50,7,20,10,5,5,0.27597557890710783,0.09013977416146024,0.7541452275573163,5.928024169633634,105.49756416518184,0.5921601406242664,9.033386996012633,48.2691784126592,0.5538237027877302,7.77387288585534,0.5465091180515518,5.246823877412233,0.0005640818492501249,3.2823379086679386e-07
36,507.2161983008698,507.2161983008698,0.7956549604425245,37,7,21,12,5,2,0.3760988294276581,0.07054066947574746,0.8184896864351245,6.989012511530387,168.30424026902162,0.5799138279781731,9.25627393032291,45.817609512092986,0.5538237027877302,9.696476234629328,0.43719334569850343,4.9636868533621135,0.0005635083199727862,3.167977710807728e-06
37,597.0786165382808,597.0786165382808,0.7594515831234081,14,8,14,11,5,3,0.11789511285498841,0.08831651881477984,0.8704175535192646,5.901844814134637,146.55691049357353,0.5357346083222562,9.25627393032291,36.96976531325694,0.5538237027877302,8.477588318493586,0.4960266332554615,2.0782176795602387,0.0007769146235201488,1.2479648873912646e-06
38,684.853560014119,684.853560014119,0.7240891984897734,11,7,29,7,7,4,0.2644595836079768,0.05170650813531409,0.7541452275573163,5.901844814134637,117.65988254295556,0.7127533549443065,9.25627393032291,92.59415376510128,0.8967194304459591,7.543955610073618,0.5525557718345222,5.458631749047563,0.0001525342151796965,5.519940264962001e-07
39,454.3005861174608,454.3005861174608,0.8169733704244011,25,5,32,10,3,3,0.2202259292197384,0.06527563181890575,0.7295314110948663,6.989012511530387,72.52666492321353,0.66326627883052,8.348082202476842,54.75139238537941,0.5538237027877302,6.165316929407728,0.4960266332554615,5.458631749047563,0.000975269172559425,1.7542289155399155e-07
40,522.7120255762137,522.7120255762137,0.7894120694462128,29,6,20,10,3,3,0.3344620298811247,0.0654965702784158,0.6907888518856979,6.926514721614374,66.76837137075216,0.6918795674926936,8.21894581152554,54.93574663211819,0.5538237027877302,6.049525717408411,0.4960266332554615,6.859700837217408,0.0009955972630084908,1.7093085674933333e-07
41,434.3051695935666,434.3051695935666,0.8250290362218086,26,5,32,10,3,3,0.22213260863629833,0.06596734906498336,0.7208994713160737,5.928024169633634,94.98987407274906,0.662822157631647,9.382639518559367,48.46219299102934,0.607377402775023,6.475285192643186,0.44838537086313923,4.1410380240485924,0.0007408004255050807,3.669295333437519e-07
42,609.8475418020384,609.8475418020384,0.7543072944613547,13,5,30,10,2,3,0.2235166506973286,0.06577138948839542,0.7588012737677141,5.9089176446298035,97.15390245984486,0.6589393822976288,7.877280899254818,48.95941568285267,0.5143758376894166,6.429835772796372,0.4454828185711195,4.398551566908751,0.00047450303910201224,1.5827399076088517e-07
43,490.77699129731,490.77699129731,0.8022779161302356,23,5,23,9,3,2,0.2518217022705304,0.07913161403562244,0.7372945742255218,5.227881984060138,75.13340298191125,0.7330090564865744,9.326296560149968,56.98756691373163,0.6076836242657742,7.38924398128121,0.4454828185711195,4.398551566908751,0.0008249716907924396,3.0053945277008476e-07
44,493.7229999348196,493.7229999348196,0.801091041078561,37,5,18,11,3,3,0.2202259292197384,0.08831651881477984,0.7087421357087137,8.771910969203143,97.15390245984486,0.6274297080164121,8.706294835697909,41.263290153811724,0.5661320811332193,5.654851322769613,0.5083932261099885,4.398551566908751,0.0006518836986995051,3.828794200724188e-07
45,501.0201805522034,501.0201805522034,0.7981511849246911,41,5,18,11,3,3,0.2202259292197384,0.08831651881477984,0.7087421357087137,8.771910969203143,97.15390245984486,0.6274297080164121,8.706294835697909,41.263290153811724,0.5661320811332193,5.654851322769613,0.5083932261099885,4.398551566908751,0.0006518836986995051,3.828794200724188e-07
46,458.6228634795284,458.6228634795284,0.8152320302592233,37,6,30,12,4,2,0.19992539787943103,0.06458891561589519,0.6628293579841573,6.786088900337827,51.976509869501044,0.6589393822976288,7.618537596916393,48.95941568285267,0.6076836242657742,6.429835772796372,0.5433773140187237,2.855615067726592,0.00039239680592906826,1.0558986769579436e-07
47,447.9867514092525,447.9867514092525,0.8195170604870021,50,7,30,15,2,4,0.18014146583404325,0.06458891561589519,0.6301439991885139,6.808407996243668,51.976509869501044,0.6584993385465457,6.855314552684314,31.17477642026585,0.6077996303151854,8.045718128804268,0.46329422955326327,3.207520120963079,0.0005225466473316279,1.0894704744294381e-07
